rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id
rec-791-org, thomas, white,46, forlonge street, cleveland, spearwood,2471, sa,19101219,8203692
rec-791-org, matthew, schuster,14, elmslie place, centrefair plaza, ulladulla,2251, nsw,19890911,9319732
rec-1686-org, erin, hand,61, mcgivern crescent, , gowrie,2031, vic,19610921,7058822
rec-1686-org, alexandra, ferris,70, gledden street, mount beevor, tatura,3658, nsw,19790807,7258596
rec-1686-org, james, clarke,119, moondarra street, de cameron, tweed heads,3095, vic,19061129,6885994
rec-3262-org, hattie, heesemans,181, cameron street, congreave court, wyoming,3400, tas,19100603,5626542
rec-3262-org, alia, haydock-wilson,6, croton street, kimberley, the entrance,3132, nsw,19901212,3171838
rec-621-org, amaya, hanna,180, newman morris circuit, pangani, silverdale,4300, nsw,19250113,9970784
rec-621-org, jessica, anjewierden,6, duffy street, kianinny cabins, bongaree,2227, qld,19120208,7536704
rec-621-org, jake, blake,212, casson street, longridge, geelong west,3280, nsw,19601009,8244609
rec-1171-org, benjamin, harrington,67, mcintosh street, griffiths wing, wynyard,6066, wa,19890909,4633421
rec-1171-org, isabelle, white,8, reddall close, tumbalong, rowville,2318, nsw,19271116,3874137
rec-1171-org, blake, kontopoulos,1, genoa street, coolinda, penrith,2763, wa,19181122,4193541
rec-4161-org, jessica, white,4, levi place, habitat, carlingford,6054, vic,19691105,8241849
rec-254-org, madeleine, paterson, , brigalow street, , young,5045, nsw, 19300302,2277800
rec-254-org, maddison, roller,5, la perouse street, glenlee, cromer,5540, nsw,19510401,3881429
rec-254-org, amber, hoffman,3, haystack crescent, pinnacles caravn park, ,2226, qld,19491028,8257097
rec-254-org, ebony, webb,21, knox street, crestwood, highgate,2196, nsw,19001231,5875656
rec-1713-org, james, wurlod,146, merv waite street, , mosman,3216, nsw,19170427,8255449
rec-1713-org, , reid,90, prichard circuit, sundown motor vill, oak flats,6163, vic,19660308,1911812
rec-1713-org, abby, tsokas,58, barnard circuit, , bassendean,3165, nsw,19290602,3554799
rec-4036-org, sophie, colquhoun,11, collocott crescent, locn 2093, port augusta,2605, tas,19431223,8018767
rec-2927-org, christina, george,14, burn street, wambanumba, safety bay,4812, vic,19290625,3112654
rec-2927-org, sebastian, sitepa,39, whitton close, wychwood, inneston,2526, nsw,19910429,6906715
rec-4115-org, jake, simmonds,37, castley circuit, lyndilan, mansfield,6027, nsw,19110310,6453549
rec-4035-org, chloe, worm,6, brentnall place, donna valley, karloo,3128, nsw,19000814,9383057
rec-461-org, brianna, white, 44, dakin place, rosevillea, ballina,4860, nsw, 19130918,8384544
rec-461-org, phoebe, mech,48, barnett close, greenslopes, ballarat,7250, nsw,19910104,2275227
rec-461-org, lochlan, malor,10, albermarle place, ponderosa, woori yallock,5355, qld,19780720,7679335
rec-461-org, lucas, portlock,2, mccaw place, greenwood, ascot vale,2680, nsw,19960325,7237519
rec-3179-org, tiahana, tiedemann,3, sharwood crescent, thorndale, st albans,4825, qld, ,3144230
rec-3179-org, edward, marshman,4, cambridge street, lykabetos, cabramatta,3201, wa,19521111,5673646
rec-2298-org, latham, lowry,106, suttor street, villa 3, waroona,2594, qld,19230810,2561911
rec-2298-org, fergus, hendy-pooley,3, stace place, nuffield village, oakden,6108, vic,19160101,5515164
rec-2154-org, sean, littlely,10, crozier circuit, cohors, croydon north,2444, nsw,19301228,4306475
rec-2154-org, ava, ,33, kumm place, the manor garden, harris park,2323, qld,19061113,3155906
rec-3201-org, sarah, menard,7, brimage place, paddy, enoggera,2026, act,19580510,7371540
rec-3201-org, annika, campbell,71, totterdell street, the mews royal hotel bldg, laverton south,4359, vic,19290222,3988407
rec-1886-org, eliza, tregloan,14, carrington street, binnawee, st clair,2485, wa,19511113,2014847
rec-1886-org, tristan, carp,222, marchant circuit, georgedale, campbelltown,2913, nsw,19281204,1421166
rec-1886-org, william, parr,46, stieglitz circuit, , coromandel valley,6210, qld,19100815,1269870
rec-3623-org, olivia, lovelock,65, bungaree crescent, raworth cottage medical practice, calista,2440, qld,19110704,2609472
rec-3623-org, taalia, clarke,4, notting court, aboriginal nhulunbuy hostel, lindfield,2196, qld,19260303,8505822
rec-4598-org, samantha, bereza,52, waddell place, shaudell, piney range,6026, vic,19420813,7631947
rec-641-org, mhary, paterson,12, maribyrnong avenue, rosedale, parramatta,2166, vic,19190703,5843579
rec-641-org, anthony, coulson,2, clarkson street, cadogan, tin can bay,3094, vic,19380218,4284362
rec-641-org, alisha, reid,89, rosenthal street, blue haven village, rushworth,3293, nsw,19951111,3980129
rec-3315-org, , white,26, greenough circuit, kilwinning, hurstville south,7310, qld,19000315,4791188
rec-3315-org, dominic, jormanainen, , geeves court, greta main, ,6025, vic,19880214,7639310
rec-1552-org, stephanie, eglinton,12, moore street, evergreen, malvern,2032, nsw,19570604,3505616
rec-1552-org, jesse, hoffman,32, lienhop street, brentwood vlge, minto,2450, sa,19700818,9619778
rec-1552-org, daniel, callahan,119, halifax close, medical centre, smythesdale,2400, nsw,19530309,3925704
rec-2785-org, , bastiaans,47, fisher street, villa 2, chinchilla,2230, vic,19181220,5388443
rec-2785-org, zachary, callahan,46, barwell place, rosedale, noble park,2710, tas,19210719,5212104
rec-2290-org, isabella, berry,24, powell street, blue hills, mount gravatt,2480, nsw,19330630,5811501
rec-2290-org, mila, nguyen,145, clutsam place, autum lodge, findon,3350, tas,19780829,1100570
rec-952-org, campbell, white,10, rossarden street, brentwood vlge, toowoomba,3522, sa,19070310,5403110
rec-952-org, john, banelis,5, sexton street, glenhurst, auburn,3140, vic,19981006,8328210
rec-952-org, brianna, waterston,8, monaro crescent, parraweena, hoppers crossing,2168, nsw,19571109,4074359
rec-1232-org, lauren, malibiran, , beasley street, gnorang, port pirie,2070, nsw,19920515,4812344
rec-1232-org, connor, rawlings,70, corin place, oxford, kuraby,4216, qld,19330925,2464828
rec-1232-org, kirra, coppola,33, waugh close, tintagel, warilla,3926, nsw,19531118,9223478
rec-416-org, caitlin, bishop, 186, dolling crescent, clifden, tarana,3121, nsw, 19721009,1052176
rec-416-org, abbey, petersen,42, goldfinch circuit, ashley manor, birkdale,2261, qld,19310213,3633596
rec-416-org, luke, lowe,15, mofflin street, barwite, ,2287, nsw,19400601,4960719
rec-416-org, harrison, zanelli,62, britten-jones drive, weeroona, exeter,4305, nsw,19870724,8743573
rec-1140-org, harrison, reid,10, sugarloaf circuit, , mansfield,4211, qld,19861020,7267695
rec-1140-org, lara, chandler,42, dempster place, henry kendall bayside, kingaroy,2219, nsw,19360624,3577228
rec-1140-org, luke, beattie,16, blinkhorn place, lucerne park, corrimal,4118, act,19211118,1702856
rec-4602-org, jade, white,15, wark street, cypress garden, larras lee,2800, vic,19520712,4303672
rec-1118-org, annabella, wegman,101, carrington street, colbes, campsie,2168, nsw,19480503,9157836
rec-1118-org, emerson, manson,1, goodparla street, munmurra park, moranbah,2094, wa,19890511,5082406
rec-1118-org, tai, saunders'wise,40, bugden avenue, grand central, cressy,4207, nsw,19310719,4524499
rec-3308-org, ella, lero,21, bainton crescent, villa 3, wanneroo,2299, nsw,19291206,7785323
rec-3308-org, jared, white,57, walsh place, dunmunkle lodge, evans head,3124, wa, ,8491221
rec-600-org, hannah, wang,87, ashkanasy crescent, wildefell, st kilda east,3173, nsw,19370227,4465115
rec-600-org, kyle, bizjak,60, ferrier place, yarrimbah, boyanup,3074, nsw,19701103,5773280
rec-600-org, john, matthews,55, meriden wallaroo road, ivydale (rsd 1820), empire bay,5063, wa,19380716,1321103
rec-559-org, benjamin, morrison,86, macadam street, rawdon, laverton,4019, qld,19680119,5549810
rec-559-org, henry, bloomfield,97, mcdougall street, bendigo retirement village, rosebud,4563, wa,19321112,1646845
rec-559-org, olivia, david,78, alabaster street, lindoran, ,4035, sa,19210322,8629017
rec-859-org, patrick, harrington,7, mcbride place, emerald nook, mount torrens,4575, nsw,19470928,5833707
rec-859-org, alexandra, howie,18, clancy street, terranora, goodwood,3033, act,19551111,4104594
rec-859-org, macey, lowe,4, butlin place, lotus lodge hostel, enoggera,2680, tas,19081128,3271563
rec-3215-org, naomi, morrison,61, dumas street, villa 102, springwood,2220, nsw,19090312,1874697
rec-3215-org, nikita, green,4, greenough circuit, glenmarla rmb 2563, elizabeth south,2540, nsw,19941002,8531091
rec-1244-org, ruby, orchard,43, walton street, macian house, bonnells bay,2060, vic,19510630,8343975
rec-1244-org, benjamin, campbell,11, lott place, brandywine stud, kingston,3125, nsw,19310829,2258776
rec-1244-org, , oreskovic,16, marrakai street, gooroomon park, ballarat,2035, wa,19710815,4253689
rec-4412-org, jarryd, reid,144, loftus street, sherwood, bundaberg,812, qld,19630527,8120709
rec-2729-org, layla, fergie,5, fern place, oyster farm, spotswood,2230, vic,19221109,5951508
rec-2729-org, danika, colquhoun, , summerland circuit, victoria square, willagee,3194, qld,19661116,9078185
rec-4162-org, mollie, sherriff,9, dalley crescent, tarlinup, newstead,4207, qld,19051216,5596459
rec-1820-org, olivia, bishop,10, lansell circuit, coolibah, springwood,5017, tas,19060314,6793368
rec-1820-org, matthew, pavin,28, barlow street, wallaces ck, risdon park,2048, nsw,19781210,7578895
rec-1820-org, liam, cullens,121, chandler street, the burrows, safety bay,3073, qld,19910811,7828812
rec-4092-org, kelsea, snell,5, petterd street, mac donnells bldg (cnr grafton s street, thornlie,4226, wa,19510210,2775215
rec-2600-org, emiily, tiller,12, julia flynn avenue, dalmoora, braidwood,2903, nsw,19120412,2428834
rec-2600-org, oscar, vrlic,10, singleton crescent, toora, robertson,4220, vic,19700526,4539064
rec-3895-org, , kiripolszki,67, jenkinson street, hawkline, belmont heights,3131, qld,19210319,4125721
rec-3895-org, dylan, laucht,3, hoddle garden, oakbank, redan,5051, vic,19600107,2156016
rec-4221-org, megan, wilkins,49, rosella street, nioka, eaglehawk,6011, vic,19590204,9298501
rec-489-org, amy, dudley, 8, wambool street, little forest, robina,2080, nsw, 19890710,2352537
rec-489-org, joel, morrish,4, burkitt street, kalkee, ormond,2500, act,19190313,3797482
rec-489-org, jasmine, alderson,287, casuarina street, , wonthella,3610, nsw,19680723,7864178
rec-489-org, brandon, strangway,177, robert campbell road, dryrock gulch, toowoomba,4121, nsw,19220610,4691109
rec-1960-org, , coulson,74, pialligo avenue, , casino,2671, qld,19900602,8578725
rec-1960-org, isabella, white,74, beasley street, short st (cnr first ave) & albion park r, para hills,3149, sa,19380127,1518649
rec-1960-org, henry, webb,15, kalgoorlie crescent, wearmouth, dunoon,3763, wa,19100626,8261350
rec-2118-org, abbey, arrison,21, dunstan street, gannet house, altona meadows,3196, wa,19300920,7862104
rec-2118-org, xavier, pulford,53, nicolle place, nyarrin cottage, findon,6726, wa,19780903,6072382
rec-848-org, daniel, coffey,26, parkhill street, langi, islington,3186, qld,19270224,3714025
rec-848-org, phoebe, berryman,25, badimara street, garden est, toronto,3146, qld,19241130,3676248
rec-848-org, taylah, clapham,27, heard street, , thornleigh,2478, sa,19780416,9336520
rec-4326-org, mikhaili, appletree,20, mcwhae circuit, crannog, jacana,4115, vic,19061023,9563099
rec-614-org, kelsy, egglestone,15, fihelly street, jessiefield, belrose,3105, sa,19290512,3215008
rec-614-org, meg, lowry,36, elvire place, bowen park, kangaroo flat,4568, vic,19891025,2155627
rec-614-org, lewis, ryan,10, melba street, binna burra mountain lodge, yerrinbool,5118, vic,19591211,9701047
rec-3807-org, malakai, white,20, longstay caravn park, pleasant ridge, alice springs,3212, sa,19401229,3589551
rec-3807-org, isabella, ryan,81, ackland place, philip centre, kirwan,4173, qld,19940808,6364020
rec-1680-org, gabrielle, white,82, newman morris circuit, camusfearna, planland,5251, nsw,19970907,3919649
rec-1680-org, anita, catherwood,5, nish place, talonmane, emerald,3073, nsw,19420708,7373271
rec-1680-org, damien, madigan,92, barringer street, forest edge, montmorency,2226, qld,19700502,7969974
rec-3639-org, toby, dixon, , rubicon street, gillin park, south perth,2548, wa,19870613,3992604
rec-3639-org, taylah, weller,12, eaglemont retreat, kalang, point vernon,2066, nsw,19111122,4433270
rec-2737-org, tayla, bowerman,33, ambalindum street, mountview, parkside,7270, nsw,19780913,1166194
rec-2737-org, tiana, green,18, grylls crescent, rsl veterans retir, blakehurst,4670, qld,19151215,6565990
rec-957-org, hannah, browne,8, edmondson street, janefield, brunswick west,2622, qld,19030403,2463000
rec-957-org, caitlin, gallirhir,42, lanley square, cashbar, rochedale south,2790, sa,19770108,3809831
rec-957-org, marcus, white,5, verdon street, golf road, punchbowl,4165, vic,19971124,7116750
rec-3343-org, james, apsitis,148, longworth place, larnach, clayton,3123, vic,19171128,8104749
rec-3343-org, holly, simmonds,26, sinclair street, unt 2, sunnycliffs,3141, nsw,19970921,9812796
rec-3022-org, cooper, wisby,10, tank street, danallor, bayview,2151, nsw,19980930,3265329
rec-3022-org, renee, hanigan,109, epenarra close, aleon, flemington,5048, wa,19070928,2588263
rec-317-org, lilian, griffen, 155, lambert street, broadbridge manor, kilsyth,4829, vic, 19381213,7355934
rec-317-org, kaitlyn, jongebloed,24, strong place, charters towers electorate office stock, figtree,3085, vic,19760211,5217036
rec-317-org, zali, clarke,80, darwinia terrace, , keilor east,2233, sa,19320926,2336128
rec-317-org, amber, nicolakopoulos,38, atkinson street, mount patrick, edgewater,2905, sa,19910707,9220881
rec-3285-org, joshua, howie,87, de burgh street, tregoning station, south wentworthville,5213, nsw,19780716,1688135
rec-3285-org, matthew, coleman,9, eggers place, carinyah station, lalor,4709, vic,19111230,1110230
rec-1170-org, pace, bishop,38, tantangara street, , jesmond,2110, nsw,19160818,9643179
rec-1170-org, noah, ,10, mackellar crescent, elston, eumundi,2041, wa,19420106,7557625
rec-1170-org, grace, morrison,5, groom street, hellemere village, concord,3150, wa,19321010,3352261
rec-3503-org, taylah, dent,16, bunya close, lochinvah, carine,7467, vic,19240705,4406611
rec-3503-org, lily, hamon,59, clutsam place, villa 444 the village glen, ryde,4717, act,19490707,1603670
rec-4368-org, jacob, white,43, blackman crescent, torrington, gosford east,6164, nsw,19320606,9898855
rec-1212-org, casey, wisby,15, coane street, baptist retirement, killara,3442, vic,19730402,2078391
rec-1212-org, lucy, clarke,1, kriewaldt circuit, rosehill, torquay,3084, sa, ,4309304
rec-1212-org, jasmine, pavli,44, fellows street, little pines, woodville south,6230, sa,19610408,7668302
rec-1731-org, alissa, ryan,27, euroka street, linton, hawthorn,2087, vic,19451223,1961728
rec-1731-org, ethan, mappas,7, wanderer court, dolphin arcade, goonellabah,4055, vic, ,8181519
rec-1731-org, tayah, yeatmin,65, edmondson street, cedar oaks, sanctuary point,2541, wa,19960422,8014534
rec-1706-org, joel, ballantyne,1215, mary potter circuit, the pinnacle, munster,2152, sa,19660606,6605279
rec-1706-org, ashleigh, quilliam,57, bedford street, rosall, surrey hills,6525, nsw,19460730,6408479
rec-1706-org, montanna, ryan,174, arndell street, peachtree centre, magill,2126, sa,19340527,7545295
rec-287-org, zakariah, hoyland, 82, rooth place, pindara medical centre, dianella,6164, qld, 19900707,6754522
rec-287-org, samuel, wooley,12, katherine avenue, , west lakes,3185, nsw,19890705,7819333
rec-287-org, joshua, harrington,3, davitt close, mirinjani vlge mirinjani hostel, wangaratta,2209, vic,19610601,5960004
rec-287-org, kira, hand,64, burnside street, cordial factory, limeburners creek,2646, vic,19890422,8605183
rec-104-org, april, hope, 148, limestone avenue, west, como,2774, nsw, 19310625,8416850
rec-104-org, amelia, smithson,90, armstrong crescent, briardale, woree,7320, nsw,19440826,9257736
rec-104-org, benjamin, carbone,18, wattle street, arthella, orange,3550, vic,19050820,3677127
rec-104-org, daniella, steinbacher,5, brigden crescent, the village condo 7, bridgewater,6101, vic,19360208,7992465
rec-4630-org, max, clarke,12, playfair place, kanga park, potts point,5608, vic,19360102,5709157
rec-4963-org, , sherriff,97, rischbieth crescent, berkeley vlge, macquarie fields,4152, nsw,19510502,1541627
rec-3169-org, bayden, lomman,4, fergusson crescent, roseleigh farms, hurlstone park,2040, vic,19881004,8590575
rec-3169-org, madison, mcgregor,15, godfrey street, springdale, mount pleasant,2049, wa,19230420,2493506
rec-2490-org, fynn, reid,15, , belongame, surfers paradise,2061, nsw,19390425,6365849
rec-2490-org, jack, mayman,65, hutchins street, the meadows, kinglake west,3260, vic,19900106,6187556
rec-2597-org, daniel, gilfelt,21, couvreur street, crower, theodore,2024, wa,19961116,9599482
rec-2597-org, fergus, ryan,238, percy crescent, mariner views, birmingham gardens,2148, nsw,19021227,4783232
rec-4607-org, sarah, noble,75, perrin circuit, westside, glenside,2016, vic,19010712,3254420
rec-838-org, teegan, lukeman,298, majura road, willaroo, crescent head,4342, wa,19311029,7120729
rec-838-org, tynan, blacklow,15, annear place, nioka, rheola,4034, nsw,19690520,8046280
rec-838-org, jackson, campbell,10, marungal avenue, , kunwarara,2445, qld,19420220,7928114
rec-1763-org, kaitlin, bligh,27, tyson street, yandar ms 582, punchbowl,3777, wa,19730919,4127431
rec-1763-org, joshua, portlock,5, minnett close, mehelu, ,5047, nsw,19021129,5390434
rec-1763-org, jacob, george,80, hindmarsh drive, glenview, bundaberg,2021, wa,19631006,3031916
rec-1781-org, laklynn, miles,50, bunya close, up the back, barrack point,5074, nsw,19961005,7643501
rec-1781-org, john, slywka,33, gowrie court, boxwood vale, north ward,6014, tas,19590803,5011995
rec-1781-org, jessica, lomman,49, wallis place, glengariffe, north sydney,3039, sa,19531125,6284781
rec-2822-org, molly, campbell,26, callaway crescent, southern cross, port macquarie,3172, nsw,19880106,4549668
rec-2822-org, alexander, dixon,115, gaby place, albion grove, springfield,2902, nsw,19760418,5411978
rec-332-org, emiily, wynne, 51, bungonia street, glenbrae, burringbar,2210, sa, 19760814,2855156
rec-332-org, stelio, mcallion,20, mulga street, riverside professional centre (cnr banks, nerimbera,2866, qld,19561009,3332318
rec-332-org, lily, petersen,13, bissenberger crescent, railway stn, melville,2250, ,19020326,3851424
rec-332-org, caleb, quill,9, rosebery street, laura pengilly wing, granville,5007, nsw,19040203,8733587
rec-60-org, daniel, marcic, 11, barnes place, country club, wynnum west,5108, wa, 19310308,8550692
rec-60-org, hannah, huddy,27, attunga street, bellevue gardens rv, coconut grove,2611, nt,19600905,3538440
rec-60-org, nicole, neville,11, mccormack street, , corrimal east,2211, qld,19150910,7061873
rec-60-org, tiana, ryan,146, doyle terrace, danric lodge, tottenham,3355, sa,19280723,6141484
rec-3094-org, summer, portlock,16, greenough circuit, lawless, silverdale,2066, vic,19280613,2780442
rec-3094-org, jacob, heron,4, stubbs crescent, leebold hill farm, bilgola beach,4401, act,19481125,2421446
rec-1771-org, joshua, cowell,20, saltash place, yambacoona, punchbowl,3089, vic,19491005,8998369
rec-1771-org, sarah, large,82, reveley crescent, mountain view ret, bomaderry,3216, wa,19590207,5784875
rec-1771-org, sam, matthews,15, parkin street, hawkins masonic vlge, camp hill,4305, vic,19131126,8110517
rec-3010-org, campbell, george,9, mcinnes street, apmnt 203, seven hills,5118, vic,19790722,8255633
rec-3010-org, thomas, quast,6, fiveash street, durraween, st clair,4565, vic,19730804,9009452
rec-4837-org, charlotte, humphreys,10, hayley street, danica, lennox head,4655, vic,19450417,3763315
rec-1324-org, tai, snell,25, loddon street, blueberry farm est, south perth,2011, nsw,19271109,7527690
rec-1324-org, madison, matthews,4, sugarloaf circuit, bonny doon, burpengary,2090, vic,19290710,1551042
rec-1324-org, ruby, matthiessen,35, strickland crescent, the willows, harbord,6007, nsw,19430527,7279879
rec-3911-org, brinley, campbell,28, esk place, chateau royale, balwyn north,3165, wa,19170130,2501638
rec-3911-org, ruby, warrior,5, ironbark crescent, margaret river carvn park, airds,3075, vic,19550812,7215752
rec-3446-org, anita, morrison,18, forsythe street, grandview, greensborough,2611, vic,19030829,6809068
rec-3446-org, aikaterina, redington,146, chandler street, ben hill, meadow creek,3624, vic,19160205,4293148
rec-255-org, kyle, noble, 207, , rowethorpe, ellaswood,3148, nsw, ,8121172
rec-255-org, liam, frahn,9, gorrie close, lucerne park, torquay,2072, qld,19100921,8725149
rec-255-org, zachary, hudd,3, spofforth street, oakleaves, kogarah,2016, qld,19810305,5024676
rec-255-org, dante, campbell,5, vaughan garden, kenley lodge, deer park,2572, vic,19641106,7782097
rec-2051-org, isabella, morrison,166, spowers circuit, , sunshine,2087, qld,19370120,3669792
rec-2051-org, jayden, clarke,31, balanu place, , rainworth,6151, nsw,19870321,6103878
rec-3547-org, sarah, mamarika,18, playoust place, wahronga, bundamba,6061, tas,19780314,4876969
rec-3547-org, eliza, vimpany,113, renwick street, lakeview caravn park, st ives,4730, qld,19070323,2705720
rec-4454-org, damien, garnett,4, narrabundah lane, laure, penola,6168, nsw,19480129,7916610
rec-167-org, emma, green, 30, learmonth drive, wallace heights, boundary bend,2747, qld, 19310903,9262880
rec-167-org, jenna, darby-cocks,36, wilkins street, mt pleasant, greensborough,5092, wa,19630922,2671582
rec-167-org, shana, laney,164, whalan place, shadoof lodge, preston,5280, vic,19231230,4329053
rec-167-org, jacqueline, finlay,8, nerli place, moondani, st albans,6084, vic,19831107,6173156
rec-2625-org, lucinda, humphreys,9, cardew crescent, tara hills, frankston,2300, sa,19481110,1818239
rec-2625-org, renai, leatham,25, arabana street, glenview, frankston,6751, vic,19370312,8777592
rec-1625-org, daniel, xepapas,19, mann place, roebuck park, wyong,3189, vic,19090423,4203161
rec-1625-org, blake, green,10, bate place, janglen, poochera,2143, vic,19160406,4587041
rec-1625-org, chloe, campbell,26, darcy close, boxgrove, kedron,7249, sa,19210221,3030490
rec-3629-org, zach, green,55, allambee street, shillelagh park, lake illawarra,7248, nsw,19511007,1437966
rec-3629-org, april, campbell,101, clive steele avenue, old hillside, ,2913, qld,19890501,2285966
rec-521-org, seamus, white,49, eddy crescent, acacia house, moorooka,2029, vic,19760529,6510939
rec-521-org, zane, white,74, heagney crescent, lanoma, seymour,5075, nsw,19810711,2845566
rec-521-org, courtney, clarke,24, myles connell crescent, weemilah, northgate,4621, nsw,19410813,8144739
rec-1036-org, benjamin, reid,5, springbett street, derwent wtrs, tyabb,3079, wa,19430913,9844003
rec-1036-org, amber, held,24, lampard circuit, emerald garden, golden bay,2447, vic,19510806,3710651
rec-1036-org, blake, crook,169, olympus way, glendower, clovelly,3429, nsw,19001215,9317676
rec-2998-org, angelica, alderson,17, arabanoo crescent, unt 2, seven hills,6167, sa,19890118,1772163
rec-2998-org, chevonne, purser,32, mayo street, tumbeeluwa, sussex inlet,6210, qld,19461220,5908335
rec-1986-org, madison, bishop,13, maclagan street, bimbimbie vlge, arana hills,2030, vic,19331218,9130667
rec-1986-org, jonah, thorpe,644, monkman street, wonga square, canley heights,5025, vic,19580420,6699959
rec-1986-org, sarah, handel,356, twelve trees crescent, maclee, brooloo,4111, nsw,19311009,8033344
rec-3963-org, joshua, egan,27, cuthbert circuit, cooroora, blacktown,3170, vic,19941027,2251804
rec-3963-org, oliver, webb,10, melrose drive, grandview, south perth,3078, vic,19220409,6364419
rec-4296-org, timothy, crouch,78, hussey cove, swinger hill, katherine,4570, nsw,19410812,7583582
rec-2487-org, jessica, carbone,2, melbourne avenue, buckamall, safety beach,2132, sa,19010826,9894414
rec-2487-org, joanna, george,12, bage place, , wantirna,2224, qld,19530111,6565352
rec-94-org, eliza, sharon, 120, brinsmead street, chactor, greenacre,3214, nsw, 19950112,2497676
rec-94-org, natalia, flannery,14, copland drive, hayfield vlge, toowoomba,2221, nsw,19770214,2007743
rec-94-org, tuscany, hickinbotham,26, coranderrk street, torrens grove estate, irymple,4814, nsw,19431004,8062541
rec-94-org, james, compton,19, brewster place, st john of god hospital, edithvale,2234, nsw,19340309,3926610
rec-1912-org, elli, sheremetjev,5, hedland circuit, rosetta village, montmorency,4211, nsw,19480904,1142152
rec-1912-org, charlotte, dixon,219, ferber place, mlc centre, geelong west,4810, qld,19141202,3783386
rec-1912-org, mackenzie, sherriff,34, pirani place, , scarborough,2094, nsw,19610123,8088200
rec-260-org, cooper, clarke, 150, beetaloo street, nioka, tweed heads south,3121, tas, 19490705,4590339
rec-260-org, brooke, petersen,12, schomburgk street, glenmarla rmb 2563, pacific palms,4814, nsw,19880821,5888705
rec-260-org, robin, morrison,14, markham street, balmain cove, broadmeadows,6169, vic,19250124,8539119
rec-260-org, aleesha, reid,21, cadell street, eventide homes, trafalgar,2582, vic,19840824,6890084
rec-3743-org, isabella, blackwell,38, , longmead, frankston,3824, qld,19320619,8029693
rec-3743-org, lachlan, kluske,4, perrin circuit, violet creek, lindfield,3978, nsw,19240721,8252947
rec-1617-org, kylee, thorpe,2, mckinlay street, kia-ora cottage, woollahra,3796, sa,19180830,5519162
rec-1617-org, samuel, wasley,12, earle street, university shores, northbridge,2530, nsw,19461003,2561997
rec-1617-org, flynn, mason,11, namatjira drive, wellshot, blackburn north,2756, wa,19110824,2236689
rec-877-org, alyssa, bishop,17, gairdner circuit, fairbank, toolleen,5107, qld,19160116,9549772
rec-877-org, aiden, velkovska,51, yarrawonga street, edinburgh caravan, oakleigh,2485, wa,19220610,9618318
rec-877-org, reegan, sporn,17, braine street, tongbong sanctuary, port augusta,3070, nsw,19650504,6852017
rec-3051-org, william, waller,61, henry melville crescent, river mews, woodlands,3020, vic,19080507,1633502
rec-3051-org, caitlin, papanotis,1269, de burgh street, aptmn 12, cleveland,2100, wa,19720329,2397064
rec-2464-org, jessica, monteleone,18, ward place, sattwa park, toowoomba,3084, nsw,19351117,9469614
rec-2464-org, alexander, preston-stanley,11, proctor street, , mooroolbark,3020, qld,19160502,9012024
rec-3482-org, elly, paine,29, boobialla street, spring creek, burpengary,4101, qld,19630418,8819271
rec-3482-org, kyle, wegman,16, clyde place, parkland motor village, modbury,4213, nsw,19790106,4561101
rec-4870-org, carlin, garcia,46, von guerard crescent, , clarendon,2140, nsw,19241024,1512461
rec-2975-org, caleb, wilkins,23, cumpston place, stoneyhurst, kiels mountain,3910, vic,19341013,7801784
rec-2975-org, isabella, mcfadden,133, bennelong crescent, cranbrook, port fairy,2833, qld,19440706,4644493
rec-3966-org, jessica, hyland,59, tauss place, , paddington,4814, vic,19801029,1068495
rec-3966-org, james, truman,4, knoke avenue, red hills, wallsend,4221, act,19740918,7208464
rec-3361-org, zachary, miels,5, morgan crescent, , yeronga,5034, wa,19111019,1158087
rec-3361-org, isabelle, bullock,10, companion crescent, eden park, henty,2212, nsw,19920128,5801283
rec-3485-org, thomas, ,1, abrahams crescent, kalinda park, windang,2876, vic,19460608,6694647
rec-3485-org, sarah, white,97, murranji street, , cronulla,2287, wa,19320303,7287941
rec-1127-org, sonja, hoerner,18, somerset street, rpc 371031, ,6025, nsw,19830519,6547061
rec-1127-org, , morrison,42, parnell place, , davistown,2580, nsw,19620915,3101161
rec-1127-org, william, bobbitt,30, woralul street, jingara, woy woy,2340, nsw,19240413,8601795
rec-3569-org, deakin, reece,11, ironside street, cooralook, orchard hills,2325, vic,19311114,9380392
rec-3569-org, madeleine, white,50, hunter street, university shores, marlow lagoon,2500, sa,19401228,6386791
rec-4805-org, kadin, david,20, frater crescent, nareen gardens hostel, ottoway,4218, nsw,19020916,8270473
rec-2524-org, joshua, clarke,40, reid place, , altona north,2086, nsw,19400719,5429327
rec-2524-org, ryan, moody,7, tyrrell circuit, pooley bridge, nedlands,3809, nsw,19320818,7217442
rec-4652-org, michaela, mcandrew,25, parker street, , ryde,3128, vic,19170418,2879085
rec-4555-org, caleb, purbell,53, banksia street, rosevillea, rye,4740, act,19490425,8230410
rec-1537-org, david, edmonds-wilson,36, heagney crescent, moolooboola, east maitland,2048, wa,19630223,1724048
rec-1537-org, chloe, woodmansee, , gollan street, ettrick, renown park,4066, nsw,19181016,7475748
rec-1537-org, max, jolly,23, buvelot street, raaf, mooloolaba,3156, wa,19070819,8870856
